,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1929,"CHF890,000.–",Villa,5.5,,223 m2,,,,6833 Vacallo
1930,"CHF912,900.–",Multi-family house,12.5,,300 m2,3,,,6833 Vacallo
1931,"CHF1,350,000.–",Villa,5.5,,240 m2,3,2008,,6833 Vacallo
1932,"CHF1,450,000.–",Villa,6,,204 m2,,,,"Via al Colle 28, 6833 Vacallo"
1933,"CHF5,500,000.–",Multi-family house,,,990 m2,,2019,,6833 Vacallo
1934,"CHF3,800,000.–",Villa,7.5,,253 m2,,1979,,6947 Vaglio
1935,"CHF1,280,000.–",Single house,5.5,,150 m2,2,1998,,6575 Vairano
1936,"CHF2,450,000.–",Single house,14,,400 m2,,1912,2015,1337 Vallorbe
1937,"CHF879,000.–",Row house,4.5,,140 m2,,2021,,3953 Varen
1938,"CHF898,000.–",Row house,4.5,,140 m2,,2021,,3953 Varen
1939,"CHF1,290,000.–",Villa,5.5,,210 m2,,2012,,6653 Verscio
1940,"CHF12,900,000.–",Villa,9,,690 m2,4,1927,2010,1800 Vevey
1941,"CHF640,000.–",Chalet,3.5,,160 m2,,2023,,"Route de Magrappé, 1993 Veysonnaz"
1942,"CHF6,700,000.–",Villa,9,,450 m2,3,2000,,6921 Vico Morcote
1943,"CHF1,590,000.–",Villa,6,,130 m2,,1981,,1029 Villars-Ste-Croix
1944,"CHF1,800,000.–",Chalet,5.5,,145 m2,,2006,,1884 Villars-sur-Ollon
1945,"CHF1,950,000.–",Single house,5.5,,153 m2,,,2022,6574 Vira
1946,"CHF540,000.–",Row house,3.5,,70 m2,2,1802,,"Werkstrasse 17, 8636 Wald ZH"
1947,"CHF399,000.–",Single house,4.5,,110 m2,3,,,"Hauptstrasse 17, 4317 Wegenstetten"
1948,"CHF975,000.–",Single house,5,,126 m2,3,1981,,"Büntstrasse 16, 5430 Wettingen"
1950,"CHF1,580,000.–",Single house,6.5,,142 m2,2,1962,,"Ursulaweg 36, 8404 Winterthur"
1951,"CHF1,290,000.–",Bifamiliar house,5.5,,180 m2,,2020,,"Bodenmattstrasse, 4108 Witterswil"
1952,"CHF5,500,000.–",Multi-family house,,,900 m2,4,1965,2015,"Villmergerstrasse 32/34, 5510 Wohlen AG"
1953,"CHF690,000.–",Single house,3.5,,100 m2,,1900,,1853 Yvorne
1955,"CHF1,520,000.–",Single house,6.5,,250 m2,,1982,1994,8355 Aadorf
1956,"CHF4,000,000.–",Multi-family house,,,,4,1963,2021,"Morgentalstrasse 46, 8355 Aadorf"
1957,"CHF1,500,000.–",Single house,7.5,GF,228 m2,,1990,,"Im Binz 3, 8357 Aadorf"
1958,"CHF970,000.–",Bifamiliar house,5.5,,137 m2,3,1985,,"Schützenweg 8, 5000 Aarau"
1959,"CHF1,950,000.–",Single house,8.5,,231 m2,3,1962,,5000 Aarau
1960,"CHF2,250,000.–",Bifamiliar house,8.5,,270 m2,3,1924,,5000 Aarau
1961,"CHF5,200,000.–",Villa,9,,350 m2,,,,5000 Aarau
1963,"CHF1,350,000.–",Single house,5.5,,145 m2,3,2000,2020,5032 Aarau Rohr
1964,"CHF1,580,000.–",Row house,,,258 m2,,1985,2016,5032 Aarau Rohr
1965,"CHF570,000.–",Bifamiliar house,3.5,,74 m2,3,1923,,4663 Aarburg
1966,"CHF1,500,000.–",Single house,7.5,GF,228 m2,,1990,,"Im Binz 3, 8357 Aadorf"
1967,"CHF970,000.–",Bifamiliar house,5.5,,137 m2,3,1985,,"Schützenweg 8, 5000 Aarau"
1968,"CHF1,950,000.–",Single house,8.5,,231 m2,3,1962,,5000 Aarau
1969,"CHF2,250,000.–",Bifamiliar house,8.5,,270 m2,3,1924,,5000 Aarau
1970,"CHF5,200,000.–",Villa,9,,350 m2,,,,5000 Aarau
1972,"CHF1,350,000.–",Single house,5.5,,145 m2,3,2000,2020,5032 Aarau Rohr
1973,"CHF1,580,000.–",Row house,,,258 m2,,1985,2016,5032 Aarau Rohr
1974,"CHF570,000.–",Bifamiliar house,3.5,,74 m2,3,1923,,4663 Aarburg
1975,"CHF790,000.–",Multi-family house,7,,152 m2,3,1924,,4663 Aarburg
1976,"CHF850,000.–",Bifamiliar house,6.5,,128 m2,4,1927,2021,4663 Aarburg
1977,"CHF895,000.–",Single house,4.5,,150 m2,,2022,,"Rindelstrasse 24, 4663 Aarburg"
1978,"CHF1,235,000.–",Single house,5.5,,124 m2,,2022,,"Rindelstrasse 38, 4663 Aarburg"
1979,"CHF1,250,000.–",Villa,8,,200 m2,2,1996,,"7120702, 4663 Aarburg"
1980,"CHF1,349,000.–",Bifamiliar house,10,,260 m2,1,1989,2022,"Alte Zofingerstrasse 58, 4663 Aarburg"
1981,"CHF1,799,000.–",Single house,7.5,,306 m2,3,1949,,4663 Aarburg
1982,"CHF810,000.–",Bifamiliar house,5.5,,67 m2,,,2014,4912 Aarwangen
1983,"CHF975,000.–",Single house,9.5,,198 m2,,1911,2021,"Mumenthalstrasse 23, 4912 Aarwangen"
1984,"CHF975,000.–",Multi-family house,9.5,,198 m2,,1911,2021,"Mumenthalstrasse 23, 4912 Aarwangen"
1985,"CHF990,000.–",Bifamiliar house,5.5,,155 m2,,1995,2021,4912 Aarwangen
1986,"CHF1,430,000.–",Multi-family house,,,379 m2,3,,2022,4912 Aarwangen
1989,"CHF75,000.–",Single house,6,,120 m2,,,,6716 Acquarossa
1990,"CHF120,000.–",Rustico,5,,,3,,,6716 Acquarossa
1991,"CHF150,000.–",Single house,12,,200 m2,,,,6716 Acquarossa
1992,"CHF195,000.–",Single house,4.5,,120 m2,,,,6716 Acquarossa
1993,"CHF275,000.–",Rustico,4,,68 m2,,1976,,6716 Acquarossa
1994,"CHF395,000.–",Single house,5.5,,85 m2,3,1910,,6716 Acquarossa
1995,"CHF950,000.–",Single house,7,,320 m2,2,1994,,6716 Acquarossa
1996,"CHF1,900,000.–",Single house,7.5,,170 m2,,,,6716 Acquarossa
1997,"CHF1,200,000.–",Single house,5.5,,164 m2,3,2001,,"Am Gässli 1, 8452 Adlikon"
1998,"CHF1,985,000.–",Row house,6.5,,154 m2,3,1981,2021,"Rebrainstrasse 16, 8106 Adlikon ZH"
1999,"CHF1,990,000.–",Single house,7,,185 m2,,2013,,"Büngertlistrasse 5, 8106 Adlikon b. Regensdorf"
2000,"CHF2,870,000.–",Row house,5.5,,214 m2,2,,,"Rütistrasse 21, 8134 Adliswil"
2001,"CHF5,800,000.–",Single house,,,,,1646,,8134 Adliswil
2002,"CHF890,000.–",Single house,5.5,,137 m2,2,2003,2017,3426 Aefligen
2003,"CHF1,450,000.–",Single house,4.5,,100 m2,2,1977,,4147 Aesch
2004,"CHF2,560,000.–",Multi-family house,7.5,4,,,2022,,"Sankt Jakobstrasse, 4147 Aesch BL"
2005,"CHF840,000.–",Single house,5.5,,125 m2,,1992,,"Vorderdorf 7, 6287 Aesch LU"
2007,"CHF1,330,000.–",Single house,5.5,,170 m2,,2022,,"Staldenmatte 8, 3703 Aeschi b. Spiez"
2009,"CHF1,330,000.–",Single house,5.5,,170 m2,,2022,,"Staldenmatte 8, 3703 Aeschi b. Spiez"
2010,"CHF730,000.–",Bifamiliar house,5.5,,98 m2,3,1780,,"Käsereiweg 8, 3656 Aeschlen ob Gunten"
2011,"CHF1,410,000.–",Single house,5.5,,196 m2,3,1998,2021,"Lättenstrasse 3, 8914 Aeugst am Albis"
2013,"CHF990,000.–",Single house,7.5,,140 m2,3,1979,,"Bahnhofstrasse 25, 9556 Affeltrangen"
2014,"CHF4,580,000.–",Multi-family house,29,,767 m2,5,2017,,"Hauptstrasse 8, 9556 Affeltrangen"
2015,"CHF1,520,000.–",Row house,5.5,,133 m2,4,1987,,8909 Affoltern am Albis
2016,"CHF3,000,000.–",Single house,6.5,,121 m2,3,1957,,"Sennweidstrasse 3, 8910 Affoltern am Albis"
2020,"CHF380,000.–",Single house,4,,102 m2,,1900,,3951 Agarn
2021,"CHF385,000.–",Row house,5,,168 m2,,1970,,"Agarn, 3951 Agarn"
2022,"CHF110,000.–",Farm house,,,70 m2,,,,6597 Agarone
2023,"CHF1,650,000.–",Single house,4.5,,,2,,1985,"Via Agarone 90, 6597 Agarone"
2024,"CHF500,000.–",Single house,1.5,,,,,,1352 Agiez
2025,"CHF770,000.–",Single house,2,,145 m2,,1850,2016,1352 Agiez
2026,"CHF200,000.–",Single house,4.5,,,3,,,6982 Agno
2027,"CHF220,000.–",Single house,6,,120 m2,3,1900,,6982 Agno
2028,"CHF790,000.–",Single house,5.5,,128 m2,,,2013,6982 Agno
2029,"CHF790,000.–",Single house,5.5,,219 m2,3,,2013,6982 Agno
2030,"CHF980,000.–",Villa,3.5,,,,2020,,6982 Agno
2031,"CHF990,000.–",Single house,6.5,,188 m2,,1989,,6982 Agno
2032,"CHF990,000.–",Single house,4.5,,142 m2,2,2021,,6982 Agno
2033,"CHF990,000.–",Single house,,,,,2021,,6982 Agno
2034,"CHF1,290,000.–",Villa,4.5,,150 m2,,1973,,6982 Agno
2035,"CHF1,460,000.–",Bifamiliar house,8.5,,256 m2,3,2007,,"Agno, 6982 Agno"
2036,"CHF1,780,000.–",Villa,5.5,,151 m2,2,2010,,6982 Agno
2037,"CHF2,300,000.–",Villa,7.5,,326 m2,3,1968,,6982 Agno
2040,"CHF630,000.–",Single house,5,,105 m2,4,1964,,6927 Agra
2041,"CHF920,000.–",Bifamiliar house,4.5,,110 m2,,1990,2019,6927 Agra
2042,"CHF1,890,000.–",Villa,6,,235 m2,,,,"via collina d'oro, 6927 Agra"
2043,"CHF1,890,000.–",Single house,5.5,,240 m2,3,2017,,"Via Municipio, 6927 Agra"
2044,"CHF1,890,000.–",Single house,5.5,,242 m2,,2017,,6927 Agra
2045,"CHF1,890,000.–",Villa,5.5,,,,2017,,6927 Agra
2046,"CHF1,890,000.–",Single house,5,,242 m2,,2020,,"Agra, 6927 Agra"
2047,"CHF1,890,000.–",Villa,4.5,,,,2017,,6927 Agra
2048,"CHF2,600,000.–",Single house,12,,590 m2,,2022,,6927 Agra
2049,"CHF5,400,000.–",Villa,6.5,,400 m2,3,,,6927 Agra
2050,"CHF680,000.–",Single house,4.5,,104 m2,,1944,,"Chemin de Bellevue 18, 1860 Aigle"
2051,"CHF1,199,000.–",Single house,5.5,,205 m2,,2003,,"Aigle, 1860 Aigle"
2052,"CHF1,200,000.–",Villa,6.5,,211 m2,,1987,,"Aigle, 1860 Aigle"
2053,"CHF2,150,000.–",Villa,8.5,,400 m2,3,1972,2005,1860 Aigle
2054,"CHF4,200,000.–",Single house,9,,600 m2,,1985,2016,1860 Aigle
2055,"CHF2,600,000.–",Single house,12,,590 m2,,2022,,6927 Agra
2056,"CHF5,400,000.–",Villa,6.5,,400 m2,3,,,6927 Agra
2057,"CHF680,000.–",Single house,4.5,,104 m2,,1944,,"Chemin de Bellevue 18, 1860 Aigle"
2058,"CHF1,199,000.–",Single house,5.5,,205 m2,,2003,,"Aigle, 1860 Aigle"
2059,"CHF1,200,000.–",Villa,6.5,,211 m2,,1987,,"Aigle, 1860 Aigle"
2060,"CHF2,150,000.–",Villa,8.5,,400 m2,3,1972,2005,1860 Aigle
2061,"CHF4,200,000.–",Single house,9,,600 m2,,1985,2016,1860 Aigle
2062,"CHF4,200,000.–",Villa,9,,600 m2,,1985,2016,1860 Aigle
2063,"CHF4,800,000.–",Single house,12,,,,,,1288 Aire-la-Ville
2066,"CHF60,000.–",Single house,,,,,,,6780 Airolo
2067,"CHF255,000.–",Single house,4.5,,100 m2,,1960,1990,6780 Airolo
2068,"CHF325,000.–",Single house,5.5,,180 m2,,,,6780 Airolo
2069,"CHF495,000.–",Single house,4.5,,160 m2,,2016,,6780 Airolo
2070,"CHF550,000.–",Multi-family house,10,,260 m2,,,,6780 Airolo
2071,"CHF680,000.–",Single house,7.5,,164 m2,,1960,,6780 Airolo
2072,"CHF690,000.–",Multi-family house,10.5,,250 m2,,,,6780 Airolo
2073,"CHF690,000.–",Multi-family house,,,250 m2,,,,6780 Airolo
2074,"CHF740,000.–",Multi-family house,,,160 m2,5,1938,2014,"Via poncione e Vespero 34, 6780 Airolo"
2075,"CHF795,000.–",Single house,5,,218 m2,3,1877,,1669 Albeuve
2076,"CHF795,000.–",Single house,4.5,,173 m2,,1877,2019,1669 Albeuve
2077,"CHF795,000.–",Multi-family house,4.5,,173 m2,,1877,2019,1669 Albeuve
2078,"CHF1,100,000.–",Single house,6.5,,193 m2,,1876,,"Rue Jean-Marie Musy 66, 1669 Albeuve"
2079,"CHF1,180,000.–",Single house,9,,298 m2,,1876,2014,1669 Albeuve
2080,"CHF365,000.–",Chalet,2.5,,50 m2,2,,2017,3955 Albinen
2081,"CHF790,000.–",Multi-family house,,,,,1877,,3955 Albinen
2082,"CHF1,790,000.–",Villa,7.5,,300 m2,3,,,6974 Aldesago
2083,"CHF2,500,000.–",Villa,,,242 m2,,1962,2003,6974 Aldesago
2084,"CHF3,800,000.–",Villa,,,260 m2,,,,6974 Aldesago
2085,"CHF4,350,000.–",Villa,6.5,,320 m2,2,2000,2004,6974 Aldesago
2086,"CHF6,050,000.–",Villa,7.5,,442 m2,3,2016,,"Via Rava 2, 6974 Aldesago"
2088,"CHF4,100,000.–",Single house,7.5,,258 m2,,1960,2016,1165 Allaman
2089,"CHF4,100,000.–",Single house,7.5,,288 m2,,1960,2017,1165 Allaman
2090,"CHF199,000.–",Single house,5.5,2,130 m2,,,2004,2942 Alle
2091,"CHF199,000.–",Single house,4,,,,,,2942 Alle
2092,"CHF297,000.–",Single house,4.5,,,,,,2942 Alle
2093,"CHF340,000.–",Single house,8,,180 m2,,1900,2012,2942 Alle
2094,"CHF495,000.–",Villa,5,,180 m2,,1850,2020,2942 Alle
2095,"CHF693,000.–",Single house,5.5,,160 m2,,2021,,"sur les vies de Bâle, 2942 Alle"
2096,"CHF795,000.–",Terrace house,,,175 m2,,2021,,"MONTAGNE D'ALLE, 2942 Alle"
2097,"CHF798,000.–",Single house,5.5,,169 m2,,2020,,2942 Alle
2098,"CHF860,000.–",Villa,5,,,,,,2942 Alle
2101,"CHF1,350,000.–",Single house,5.5,,136 m2,,1985,,"Allmendingen b. Bern, 3112 Allmendingen b. Bern"
2102,"CHF1,975,000.–",Multi-family house,8.5,,215 m2,3,1951,2009,3112 Allmendingen b. Bern
2103,"CHF450,000.–",Single house,6.5,,170 m2,2,1970,,4123 Allschwil
2104,"CHF1,529,000.–",Single house,5.5,,158 m2,,2007,,"Bettenstrasse 42b, 4123 Allschwil"
2105,"CHF1,540,000.–",Bifamiliar house,5.5,,155 m2,,1977,2007,"Allschwil, 4123 Allschwil"
2106,"CHF1,600,000.–",Single house,9,,200 m2,5,1928,,"Saturnstrasse 47, 4123 Allschwil"
2107,"CHF1,600,000.–",Multi-family house,,,,5,1928,,"Saturnstrasse 47, 4123 Allschwil"
2108,"CHF2,140,000.–",Single house,9.5,,300 m2,3,1923,2008,4123 Allschwil
2110,"CHF495,000.–",Villa,5,,180 m2,,1850,2020,2942 Alle
2111,"CHF693,000.–",Single house,5.5,,160 m2,,2021,,"sur les vies de Bâle, 2942 Alle"
2112,"CHF795,000.–",Terrace house,,,175 m2,,2021,,"MONTAGNE D'ALLE, 2942 Alle"
2113,"CHF798,000.–",Single house,5.5,,169 m2,,2020,,2942 Alle
2114,"CHF860,000.–",Villa,5,,,,,,2942 Alle
2117,"CHF1,350,000.–",Single house,5.5,,136 m2,,1985,,"Allmendingen b. Bern, 3112 Allmendingen b. Bern"
2118,"CHF1,975,000.–",Multi-family house,8.5,,215 m2,3,1951,2009,3112 Allmendingen b. Bern
2119,"CHF450,000.–",Single house,6.5,,170 m2,2,1970,,4123 Allschwil
2120,"CHF1,529,000.–",Single house,5.5,,158 m2,,2007,,"Bettenstrasse 42b, 4123 Allschwil"
2121,"CHF1,540,000.–",Bifamiliar house,5.5,,155 m2,,1977,2007,"Allschwil, 4123 Allschwil"
2122,"CHF1,600,000.–",Single house,9,,200 m2,5,1928,,"Saturnstrasse 47, 4123 Allschwil"
2123,"CHF1,600,000.–",Multi-family house,,,,5,1928,,"Saturnstrasse 47, 4123 Allschwil"
2124,"CHF2,140,000.–",Single house,9.5,,300 m2,3,1923,2008,4123 Allschwil
2126,"CHF1,400,000.–",Bifamiliar house,8,,453 m2,,1906,,"Alt St. Johann, 9656 Alt St. Johann"
2127,"CHF1,620,000.–",Single house,5.5,GF,187 m2,1,2020,,6460 Altdorf UR
2128,"CHF1,950,000.–",Single house,13.5,,289 m2,3,1957,,6460 Altdorf UR
2129,"CHF1,950,000.–",Multi-family house,13.5,,289 m2,3,1957,,6460 Altdorf UR
2133,"CHF1,170,000.–",Single house,5.5,,130 m2,3,2003,,"Oberdorfstrasse 9, 8479 Altikon"
2134,"CHF1,200,000.–",Single house,5.5,,170 m2,,1985,,8573 Altishausen
2135,"CHF480,000.–",Bifamiliar house,6.5,,150 m2,3,1900,,"Arosio di Sopra, 6939 Alto Malcantone"
2136,"CHF650,500.–",Single house,,,,,,,"Mugena, 6939 Alto Malcantone"
2137,"CHF1,040,000.–",Multi-family house,,,,5,1919,,"Obergasse 15, 9450 Altstätten"
2138,"CHF2,200,000.–",Multi-family house,,,379 m2,3,1920,,"Kugelgasse 22, 9450 Altstätten"
2139,"CHF380,000.–",Single house,,,121 m2,,1920,,"G.J. Baumgartnerstrasse 16, 9450 Altstätten SG"
2140,"CHF450,000.–",Row house,4.5,,100 m2,,1920,,"Bahnhofstrasse 36, 9450 Altstätten SG"
2141,"CHF820,000.–",Single house,3.5,,120 m2,,1940,2019,"Mühlackerweg 19, 9450 Altstätten SG"
2142,"CHF1,275,000.–",Single house,7.5,,162 m2,,,2019,9450 Altstätten SG
2143,"CHF1,275,000.–",Single house,7.5,,162 m2,,1972,2017,"Harztannenstrasse, 9450 Altstätten SG"
2144,"CHF1,350,000.–",Farm house,8.5,,195 m2,,1600,,"Ebenacker 2, 9450 Altstätten SG"
2145,"CHF1,590,000.–",Single house,6.5,,141 m2,,1966,,"Forsthaldenweg 8, 9450 Altstätten SG"
2146,"CHF2,400,200.–",Multi-family house,,,364 m2,,,,9450 Altstätten SG
2148,"CHF235,000.–",Row house,4.5,,100 m2,,,,6775 Ambrì
2149,"CHF980,000.–",Single house,4.5,,100 m2,,,,6775 Ambrì
2150,"CHF990,000.–",Chalet,4.5,,267 m2,3,1980,,"Ahornstrasse 7, 8873 Amden"
2151,"CHF955,000.–",Single house,9.5,,166 m2,,1933,,"Lehn 17, 3257 Ammerzwil BE"
2152,"CHF480,000.–",Row house,4,,90 m2,,1900,2017,"Niederaacherstrasse 6, 8580 Amriswil"
2153,"CHF1,150,000.–",Single house,4.5,,,,1968,,8580 Amriswil
2154,"CHF2,800,000.–",Single house,,,490 m2,,2016,,"Amriswil, 8580 Amriswil"
2155,"CHF990,000.–",Chalet,4.5,,267 m2,3,1980,,"Ahornstrasse 7, 8873 Amden"
2156,"CHF955,000.–",Single house,9.5,,166 m2,,1933,,"Lehn 17, 3257 Ammerzwil BE"
2157,"CHF480,000.–",Row house,4,,90 m2,,1900,2017,"Niederaacherstrasse 6, 8580 Amriswil"
2158,"CHF1,150,000.–",Single house,4.5,,,,1968,,8580 Amriswil
2159,"CHF2,800,000.–",Single house,,,490 m2,,2016,,"Amriswil, 8580 Amriswil"
2160,"CHF6,930,000.–",Multi-family house,,,,,1983,,"Poststrasse 27A, 8580 Amriswil"
2161,"CHF1,199,000.–",Single house,7.5,,220 m2,,1991,2022,"Grund 5, 6474 Amsteg"
2162,"CHF975,000.–",Single house,9.5,,206 m2,3,1982,2004,7440 Andeer
2164,CHF600.–,Multi-family house,,,,,,,"Oberalpstrasse, 6490 Andermatt"
2165,"CHF1,450,000.–",Farm house,5,,140 m2,,,,"Lenzenhaus 20, 8586 Andwil"
2166,"CHF1,295,000.–",Single house,6.5,,177 m2,,2001,,"Brügistrasse 14, 5611 Anglikon"
2169,"CHF1,990,000.–",Villa,5,,140 m2,,2003,,1247 Anières
2170,"CHF1,990,000.–",Single house,5,,140 m2,,2003,,1247 Anières
2171,"CHF2,000,000.–",Single house,10,,350 m2,3,1850,1990,1247 Anières
2172,"CHF3,400,000.–",Single house,8,1,232 m2,,1965,2013,1247 Anières
2173,"CHF3,400,000.–",Single house,8,2,232 m2,,1965,2013,1247 Anières
2174,"CHF3,400,000.–",Single house,8,,232 m2,,1966,2013,1247 Anières
2175,"CHF3,400,000.–",Single house,8,,232 m2,,1965,2013,1247 Anières
2176,"CHF3,400,000.–",Single house,8,,232 m2,,,,1247 Anières
2177,"CHF3,950,000.–",Single house,,,184 m2,,,,1247 Anières
2178,"CHF4,950,000.–",Single house,8,,260 m2,,1945,2002,1247 Anières
2179,"CHF4,990,000.–",Single house,7,,250 m2,3,1930,1996,1247 Anières
2180,"CHF4,990,000.–",Single house,7,,250 m2,,1930,2000,1247 Anières
2181,"CHF5,000,000.–",Single house,9,,250 m2,,,,1247 Anières
2182,"CHF5,000,000.–",Single house,,,,,,,1247 Anières
2183,"CHF5,200,000.–",Single house,10,,550 m2,4,1831,,1247 Anières
2184,"CHF5,200,000.–",Single house,10,,550 m2,,1831,2019,1247 Anières
2185,"CHF5,450,000.–",Single house,8,,265 m2,,,,1247 Anières
2186,"CHF5,550,000.–",Single house,12,,380 m2,,1960,2018,1247 Anières
2187,"CHF6,390,000.–",Single house,8,,290 m2,,1979,2018,1247 Anières
2188,"CHF6,390,000.–",Single house,6,,270 m2,,1979,2018,1247 Anières
2189,"CHF8,100,000.–",Villa,9,,310 m2,3,2012,,1247 Anières
2190,"CHF15,500,000.–",Single house,12,,714 m2,,2005,,1247 Anières
2191,"CHF18,500,000.–",Villa,,,450 m2,,,,1247 Anières
2197,"CHF1,940,000.–",Chalet,5,,220 m2,3,2013,2013,3961 Anniviers
2198,"CHF55,000.–",Single house,3.5,,60 m2,,,,6748 Anzonico
2199,"CHF85,000.–",Single house,3.5,,80 m2,,,,6748 Anzonico
2200,"CHF95,000.–",Single house,3.5,,90 m2,,,,6748 Anzonico
2201,"CHF95,000.–",Single house,3.5,,60 m2,,,,6748 Anzonico
2204,"CHF1,940,000.–",Chalet,5,,220 m2,3,2013,2013,3961 Anniviers
2205,"CHF55,000.–",Single house,3.5,,60 m2,,,,6748 Anzonico
2206,"CHF85,000.–",Single house,3.5,,80 m2,,,,6748 Anzonico
2207,"CHF95,000.–",Single house,3.5,,90 m2,,,,6748 Anzonico
2208,"CHF95,000.–",Single house,3.5,,60 m2,,,,6748 Anzonico
2209,"CHF110,000.–",Single house,4.5,,100 m2,,,,6748 Anzonico
2210,"CHF125,000.–",Chalet,3.5,3,36 m2,,,,6748 Anzonico
2211,"CHF125,000.–",Single house,3,,40 m2,,,,6748 Anzonico
2212,"CHF140,000.–",Single house,4.5,,75 m2,,,,6748 Anzonico
2213,"CHF145,000.–",Single house,6.5,,120 m2,,,,6748 Anzonico
2214,"CHF300,000.–",Single house,6.5,,120 m2,,,,6748 Anzonico
2215,"CHF720,000.–",Chalet,5.5,,120 m2,,,,1972 Anzère
2216,"CHF720,000.–",Single house,5,,130 m2,2,,,1972 Anzère
2217,"CHF995,000.–",Chalet,6.5,,137 m2,,1992,,1972 Anzère
2218,"CHF1,000,000.–",Single house,6,,200 m2,2,1992,,1972 Anzère
2219,"CHF1,300,000.–",Chalet,6,,270 m2,,,2010,1972 Anzère
2220,"CHF1,500,000.–",Chalet,5.5,,200 m2,,2002,,1972 Anzère
2221,"CHF1,595,000.–",Chalet,6.5,2,188 m2,,,2009,"Rue du Chamossaire 13, 1972 Anzère"
2222,"CHF3,250,000.–",Chalet,6,,277 m2,,,2020,1972 Anzère
2223,"CHF3,450,000.–",Chalet,9,,242 m2,,2017,,1972 Anzère
2224,"CHF3,800,000.–",Single house,5.5,,213 m2,4,,,"Brenden 34, 9050 Appenzell"
2227,"CHF1,340,000.–",Bifamiliar house,7,,153 m2,,2002,,1143 Apples
2228,"CHF2,280,000.–",Row house,10,,,,1968,,1143 Apples
2229,"CHF4,550,000.–",Multi-family house,18,,683 m2,,1830,2019,1143 Apples
2231,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,2,,,"A Aproz, 1994 Aproz"
2232,"CHF699,000.–",Single house,5.5,,156 m2,,2022,,"Rue des Îles 26 (Villa Eucalyptus), 1994 Aproz"
2233,"CHF699,000.–",Single house,5.5,,156 m2,,2022,,"Rue des Îles 26 (Villa Sycomore), 1994 Aproz"
2234,"CHF655,000.–",Villa,5.5,,145 m2,,2022,,"impasse Bord'Eau, 1994 Aproz (Nendaz)"
2235,"CHF695,000.–",Villa,5.5,,155 m2,,,,1994 Aproz (Nendaz)
2236,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
2237,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
2238,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
2239,"CHF695,000.–",Row house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
2240,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
2241,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2022,,1994 Aproz (Nendaz)
