,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton,population
1412,740000,Bifamiliar house,4.5,GF,100.0,4.0,,,Sarmenstorf,5614,47.3117,8.2524,Kanton Aargau,2902.0
1413,1250000,Single house,5.0,GF,180.0,3.0,,,Schübelbach,8863,47.1674,8.9471,Kanton Schwyz,9249.0
1414,2350000,Single house,6.5,GF,260.0,3.0,1988.0,2013.0,Seengen,5707,47.3283,8.2087,Kanton Aargau,3994.0
1415,600000,Single house,5.0,GF,132.0,2.0,1880.0,2020.0,Seewis Dorf,7212,46.978,9.645133333333332,Kanton Graubünden,
1416,650000,Chalet,6.0,GF,100.0,2.0,1820.0,2002.0,Seewis Dorf,7212,46.978,9.645133333333332,Kanton Graubünden,
1417,1390000,Row house,7.5,GF,180.0,5.0,1997.0,2022.0,Seuzach,8472,47.5343,8.7261,Kanton Zürich,7291.0
1418,2760000,Multi-family house,,GF,250.0,2.0,1858.0,2020.0,Seuzach,8472,47.5343,8.7261,Kanton Zürich,7291.0
1419,2010000,Multi-family house,,GF,196.0,3.0,1909.0,2008.0,Sihlbrugg Station,8135,47.2707,8.5568,Kanton Zürich,
1420,740000,Multi-family house,7.0,GF,160.0,4.0,1875.0,2016.0,Sissach,4450,47.4722,7.8076,Kanton Basel-Landschaft,6681.0
1421,2900000,Villa,7.5,GF,300.0,3.0,,,Sorengo,6924,45.9998,8.9355,Ticino,1774.0
1422,1350000,Single house,9.0,GF,290.0,4.0,1908.0,2013.0,St-Blaise,2072,47.0351,6.9969,Neuchâtel,
1423,50000,Multi-family house,,GF,,5.0,1965.0,1965.0,St. Gallen,9000,47.424,9.3685,Kanton St. Gallen,
1424,1650000,Single house,7.5,GF,200.0,3.0,2000.0,2021.0,St. Gallen,9012,47.4096,9.3636,Kanton St. Gallen,
1425,950000,Multi-family house,9.5,3,154.0,1.0,1927.0,2015.0,Starrkirch-Wil,4656,47.3419,7.927,Kanton Solothurn,
1426,950000,Multi-family house,,GF,,3.0,1927.0,2015.0,Starrkirch-Wil,4656,47.3419,7.927,Kanton Solothurn,
1427,1000000,Row house,5.5,GF,135.0,1.0,,,Stein AG,4332,47.5452,7.9528,Kanton Aargau,
1428,1220000,Row house,5.5,GF,,3.0,,,Tegna,6652,46.1908,8.7458,Ticino,
1429,1490000,Bifamiliar house,5.5,GF,169.0,3.0,2022.0,2022.0,Thalheim an der Thur,8478,47.5825,8.7456,Kanton Zürich,
1430,1300000,Multi-family house,,GF,,1.0,,,Thun,3600,46.7554,7.6234,Canton de Berne,43743.0
1431,2900000,Villa,8.0,GF,290.0,1.0,,,Torricella,6808,46.07,8.9064,Ticino,3087.0
1432,1250000,Villa,5.5,1,240.0,3.0,2004.0,2004.0,Treyvaux,1733,46.7241,7.1438,Canton de Fribourg,1470.0
1433,3490000,Villa,9.0,GF,200.0,3.0,1987.0,2012.0,Troinex,1256,46.1593,6.1506,Genève,2501.0
1434,890000,Villa,5.5,GF,155.0,3.0,,,Troistorrents,1872,46.2291,6.9084,Canton du Valais,4683.0
1435,720000,Single house,5.0,GF,104.0,1.0,,,Turgi,5300,47.4901,8.2561,Kanton Aargau,3014.0
1436,1750000,Row house,4.5,GF,177.0,1.0,1999.0,2017.0,Uetikon am See,8707,47.2673,8.6792,Kanton Zürich,6145.0
1437,8320000,Villa,6.5,GF,290.0,2.0,2013.0,2013.0,Uitikon Waldegg,8142,47.367,8.4593,Kanton Zürich,
1438,1150000,Multi-family house,,GF,,3.0,,2000.0,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1439,1990000,Single house,7.0,GF,245.0,1.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1440,965000,Multi-family house,,GF,,1.0,,,Vallorbe,1337,46.7078,6.3714,Canton de Vaud,3837.0
1441,6300000,Single house,9.0,GF,270.0,1.0,1990.0,2021.0,Vandoeuvres,1253,46.219,6.2037,Genève,
1442,13590000,Chalet,9.0,GF,524.0,6.0,2022.0,2022.0,Verbier,1936,46.1008,7.2297,Canton du Valais,
1443,8320000,Villa,6.5,GF,290.0,2.0,2013.0,2013.0,Uitikon Waldegg,8142,47.367,8.4593,Kanton Zürich,
1444,1150000,Multi-family house,,GF,,3.0,,2000.0,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1445,1990000,Single house,7.0,GF,245.0,1.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1446,965000,Multi-family house,,GF,,1.0,,,Vallorbe,1337,46.7078,6.3714,Canton de Vaud,3837.0
1447,6300000,Single house,9.0,GF,270.0,1.0,1990.0,2021.0,Vandoeuvres,1253,46.219,6.2037,Genève,
1448,13590000,Chalet,9.0,GF,524.0,6.0,2022.0,2022.0,Verbier,1936,46.1008,7.2297,Canton du Valais,
1449,2950000,Single house,7.0,1,320.0,2.0,1945.0,2012.0,Versoix,1290,46.2877,6.1463,Genève,13422.0
1450,4800000,Single house,9.0,GF,313.0,1.0,1968.0,2021.0,Versoix,1290,46.2877,6.1463,Genève,13422.0
1451,4500000,Villa,7.5,GF,388.0,3.0,1989.0,2018.0,Vico Morcote,6921,45.9347,8.9252,Ticino,
1452,1050000,Row house,4.5,GF,,3.0,1987.0,1999.0,Villa Luganese,6966,46.0521,9.0053,Ticino,
1453,1750000,Single house,5.5,GF,200.0,2.0,2018.0,2018.0,Vira,6574,46.1307,8.8563,Ticino,
1454,860000,Bifamiliar house,4.0,GF,110.0,2.0,2021.0,2021.0,Vira (Gambarogno),6574,46.1307,8.8563,Ticino,
1455,1440000,Bifamiliar house,5.5,GF,180.0,2.0,2021.0,2021.0,Vira (Gambarogno),6574,46.1307,8.8563,Ticino,
1456,1200000,Multi-family house,15.0,GF,260.0,4.0,1905.0,1905.0,Vitznau,6354,47.0162,8.4859,Kanton Luzern,1379.0
1457,2185000,Bifamiliar house,6.5,GF,189.0,3.0,2023.0,2023.0,Volketswil,8604,47.3942,8.6815,Kanton Zürich,18615.0
1458,770000,Single house,4.5,GF,120.0,2.0,2014.0,2014.0,Vétroz,1963,46.2163,7.2806,Canton du Valais,6372.0
1459,1350000,Multi-family house,,GF,,3.0,1775.0,2021.0,Wald ZH,8636,47.2888,8.9231,Kanton Zürich,
1460,3650000,Multi-family house,,GF,483.0,1.0,1856.0,2022.0,Waldenburg,4437,47.3771,7.7402,Kanton Basel-Landschaft,1125.0
1461,3200000,Multi-family house,,GF,276.0,4.0,1927.0,1927.0,Wallisellen,8304,47.4174,8.5949,Kanton Zürich,15855.0
1462,1550000,Bifamiliar house,5.5,GF,133.0,1.0,1994.0,1994.0,Wangen,8602,47.4096,8.6508,Kanton Zürich,5053.0
1463,1850000,Bifamiliar house,4.5,4,150.0,4.0,1999.0,2012.0,Watt,8105,47.4339,8.4743,Kanton Zürich,
1464,1950000,Bifamiliar house,4.5,GF,150.0,3.0,2001.0,2020.0,Watt,8105,47.4339,8.4743,Kanton Zürich,
1465,1300000,Single house,6.5,GF,168.0,1.0,1969.0,2016.0,Windisch,5210,47.4759,8.2221,Kanton Aargau,7654.0
1466,1780000,Bifamiliar house,5.5,GF,177.0,3.0,2022.0,2022.0,Winterthur,8405,47.478,8.776,Kanton Zürich,109775.0
1467,1250000,Single house,7.5,GF,157.0,1.0,1970.0,1970.0,Wittenbach,9300,47.4661,9.3798,Kanton St. Gallen,9691.0
1468,1850000,Multi-family house,8.0,GF,250.0,3.0,1967.0,1967.0,Wohlen AG,5610,47.3533,8.28215,Kanton Aargau,
1469,980000,Single house,5.5,GF,143.0,2.0,1912.0,2020.0,Wyssachen,4954,47.0732,7.8216,Canton de Berne,1137.0
1470,2780000,Single house,5.5,GF,196.0,1.0,1971.0,2015.0,Yverdon-les-Bains,1400,46.7969,6.654466666666667,Canton de Vaud,30157.0
1471,799000,Terrace house,6.5,GF,155.0,3.0,1976.0,2019.0,Zeiningen,4314,47.5433,7.8762,Kanton Aargau,2310.0
1472,1600000,Single house,6.0,GF,150.0,3.0,,,Zuchwil,4528,47.2047,7.5634,Kanton Solothurn,8875.0
1473,2580000,Terrace house,6.5,3,285.0,3.0,2012.0,2012.0,Zufikon,5621,47.3447,8.3582,Kanton Aargau,4479.0
1474,8000000,Multi-family house,,GF,,1.0,,,Zürich,8004,47.3789,8.5204,Kanton Zürich,434008.0
1475,9700000,Multi-family house,,GF,823.0,1.0,1939.0,1939.0,Zürich,8004,47.3789,8.5204,Kanton Zürich,434008.0
1476,9590000,Villa,9.0,GF,262.0,4.0,1924.0,2020.0,Zürich,8006,47.3873,8.5499,Kanton Zürich,434008.0
1477,12000000,Villa,12.0,GF,,5.0,1896.0,2011.0,Zürich,8032,47.368,8.5665,Kanton Zürich,434008.0
1478,1240000,Single house,7.5,GF,200.0,1.0,1927.0,2016.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1479,1595000,Single house,9.5,GF,250.0,1.0,1911.0,1911.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1480,1595000,Multi-family house,,GF,250.0,1.0,1911.0,1911.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1481,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,10352.0
1482,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1341.0
1483,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1205.0
1484,795000,Row house,6.5,GF,154.0,4.0,2009.0,2009.0,Aesch BL,4147,47.4728,7.584,Kanton Basel-Landschaft,
1485,430000,Single house,6.5,GF,110.0,1.0,,,Agarone,6597,46.1799,8.908,Ticino,
1486,150000,Rustico,4.5,GF,44.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
1487,1680000,Chalet,14.5,GF,450.0,3.0,1997.0,1997.0,Airolo Valle,6780,46.5272,8.614899999999999,Ticino,
1488,1240000,Single house,7.5,GF,200.0,1.0,1927.0,2016.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1489,1595000,Single house,9.5,GF,250.0,1.0,1911.0,1911.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1490,1595000,Multi-family house,,GF,250.0,1.0,1911.0,1911.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1491,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,10352.0
1492,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1341.0
1493,1490000,Row house,6.5,GF,186.0,4.0,2005.0,2005.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1205.0
1494,795000,Row house,6.5,GF,154.0,4.0,2009.0,2009.0,Aesch BL,4147,47.4728,7.584,Kanton Basel-Landschaft,
1495,430000,Single house,6.5,GF,110.0,1.0,,,Agarone,6597,46.1799,8.908,Ticino,
1496,150000,Rustico,4.5,GF,44.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
1497,1680000,Chalet,14.5,GF,450.0,3.0,1997.0,1997.0,Airolo Valle,6780,46.5272,8.614899999999999,Ticino,
1498,795000,Single house,5.5,GF,165.0,1.0,2021.0,2021.0,Alle,2942,47.4284,7.1262,Jura,1849.0
1499,1180000,Villa,7.5,GF,300.0,3.0,1960.0,1960.0,Alto Malcantone,6994,46.0185,8.874,Ticino,
1500,2850000,Villa,7.0,GF,250.0,1.0,1976.0,1976.0,Apples,1143,46.555,6.4166,Canton de Vaud,1468.0
1501,695000,Bifamiliar house,4.5,GF,144.0,1.0,2021.0,2021.0,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais,
1502,190000,Rustico,4.0,GF,55.0,1.0,,,Aquila,6719,46.5406,8.9881,Ticino,
1503,1870000,Single house,6.5,GF,240.0,1.0,2011.0,2013.0,Arbon,9320,47.5444,9.4324,Kanton Thurgau,14537.0
1504,820000,Single house,4.5,GF,110.0,1.0,1984.0,2011.0,Arcegno,6618,46.1605,8.7403,Ticino,
1505,820000,Single house,4.5,GF,110.0,1.0,1984.0,2011.0,Arcegno,6618,46.1605,8.7403,Ticino,
1506,980000,Single house,,GF,,1.0,,,Arcegno,6618,46.1605,8.7403,Ticino,
1507,935000,Single house,7.5,GF,210.0,1.0,1850.0,2016.0,Ardon,1957,46.23,7.2379,Canton du Valais,3212.0
1508,790000,Multi-family house,,GF,,1.0,1880.0,1880.0,Aristau,5628,47.2912,8.3647,Kanton Aargau,1498.0
1509,225000,Single house,3.5,2,130.0,3.0,,,Arogno,6822,45.9571,8.9929,Ticino,
1510,1030000,Villa,7.0,GF,181.0,1.0,,,Arogno,6822,45.9571,8.9929,Ticino,
1511,1250000,Villa,7.0,GF,250.0,2.0,1998.0,1998.0,Arogno,6822,45.9571,8.9929,Ticino,
1512,1100000,Single house,7.0,GF,165.0,2.0,,2000.0,Arosio,6939,46.0598,8.884,Ticino,
1513,3190000,Single house,7.5,GF,525.0,1.0,2002.0,2015.0,Arzier-Le Muids,1273,46.4883,6.1599,Canton de Vaud,
1514,790000,Single house,,GF,196.0,1.0,,,Arzo,6864,45.88,8.9399,Ticino,
1515,2980000,Single house,7.5,GF,272.0,4.0,1987.0,2015.0,Ascona,6612,46.1477,8.772,Ticino,5534.0
1516,1790000,Bifamiliar house,7.0,GF,165.0,3.0,2003.0,2003.0,Athenaz (Avusy),1285,46.1496,6.0086,Genève,
1517,770000,Single house,6.5,GF,208.0,1.0,,,Auressio,6661,46.2043,8.674866666666667,Ticino,
1518,730000,Chalet,4.5,GF,99.0,1.0,1968.0,1968.0,Ayer,3961,46.1787,7.5976375,Canton du Valais,
1519,898000,Villa,11.0,GF,,3.0,,,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1520,1050000,Bifamiliar house,4.5,GF,154.0,2.0,2022.0,2022.0,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1521,1150000,Bifamiliar house,4.5,GF,198.0,2.0,2022.0,2022.0,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1522,790000,Multi-family house,,GF,,1.0,1880.0,1880.0,Aristau,5628,47.2912,8.3647,Kanton Aargau,1498.0
1523,225000,Single house,3.5,2,130.0,3.0,,,Arogno,6822,45.9571,8.9929,Ticino,
1524,1030000,Villa,7.0,GF,181.0,1.0,,,Arogno,6822,45.9571,8.9929,Ticino,
1525,1250000,Villa,7.0,GF,250.0,2.0,1998.0,1998.0,Arogno,6822,45.9571,8.9929,Ticino,
1526,1100000,Single house,7.0,GF,165.0,2.0,,2000.0,Arosio,6939,46.0598,8.884,Ticino,
1527,3190000,Single house,7.5,GF,525.0,1.0,2002.0,2015.0,Arzier-Le Muids,1273,46.4883,6.1599,Canton de Vaud,
1528,790000,Single house,,GF,196.0,1.0,,,Arzo,6864,45.88,8.9399,Ticino,
1529,2980000,Single house,7.5,GF,272.0,4.0,1987.0,2015.0,Ascona,6612,46.1477,8.772,Ticino,5534.0
1530,1790000,Bifamiliar house,7.0,GF,165.0,3.0,2003.0,2003.0,Athenaz (Avusy),1285,46.1496,6.0086,Genève,
1531,770000,Single house,6.5,GF,208.0,1.0,,,Auressio,6661,46.2043,8.674866666666667,Ticino,
1532,730000,Chalet,4.5,GF,99.0,1.0,1968.0,1968.0,Ayer,3961,46.1787,7.5976375,Canton du Valais,
1533,898000,Villa,11.0,GF,,3.0,,,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1534,1050000,Bifamiliar house,4.5,GF,154.0,2.0,2022.0,2022.0,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1535,1150000,Bifamiliar house,4.5,GF,198.0,2.0,2022.0,2022.0,Balerna,6828,45.8432,9.0077,Ticino,3269.0
1536,1180000,Single house,8.0,GF,183.0,1.0,1953.0,1953.0,Balgach,9436,47.3935,9.612,Kanton St. Gallen,4797.0
1537,3360000,Multi-family house,15.0,GF,198.0,4.0,1881.0,2010.0,Basel,4057,47.5767,7.5947,Kanton Basel-Stadt,177595.0
1538,950000,Multi-family house,11.0,GF,194.0,3.0,1890.0,1890.0,Bauma,8494,47.368,8.8916,Kanton Zürich,4925.0
1539,750000,Single house,5.5,GF,,1.0,1970.0,1970.0,Bedigliora,6981,46.0033,8.839833333333333,Ticino,
1540,790000,Single house,6.5,GF,250.0,1.0,1989.0,1989.0,Bedigliora,6981,46.0033,8.839833333333333,Ticino,
1541,1695000,Bifamiliar house,5.5,GF,177.0,3.0,1999.0,1999.0,Bellikon,5454,47.3916,8.3494,Kanton Aargau,1562.0
1542,250000,Single house,2.5,GF,60.0,1.0,,,Bellinzona,6500,46.1999,9.02528,Ticino,43220.0
1543,1350000,Villa,5.5,GF,185.0,1.0,,,Bellinzona,6500,46.1999,9.02528,Ticino,43220.0
1544,2600000,Multi-family house,,GF,,3.0,,,Bellinzona,6500,46.1999,9.02528,Ticino,43220.0
1545,3350000,Multi-family house,16.0,GF,510.0,1.0,2023.0,2023.0,Bellinzona,6500,46.1999,9.02528,Ticino,43220.0
1546,22000000,Multi-family house,,GF,,1.0,,,Bellinzona,6500,46.1999,9.02528,Ticino,43220.0
1547,199000,Single house,3.5,GF,200.0,1.0,1850.0,1850.0,Beuson (Nendaz),1996,46.1743,7.302725,Canton du Valais,
1548,490000,Chalet,3.5,GF,100.0,1.0,1980.0,1980.0,Bex,1880,46.2446,7.0551,Canton de Vaud,7771.0
1549,630000,Row house,5.0,GF,174.0,1.0,1758.0,2007.0,Bex,1880,46.2446,7.0551,Canton de Vaud,7771.0
1550,650000,Villa,10.0,GF,420.0,1.0,1973.0,2011.0,Bex,1880,46.2446,7.0551,Canton de Vaud,7771.0
1551,235000,Single house,3.5,GF,35.0,1.0,1991.0,1991.0,Biasca,6710,46.3597,8.99615,Ticino,6115.0
1552,695000,Single house,10.5,GF,250.0,1.0,,,Biasca,6710,46.3597,8.99615,Ticino,6115.0
1553,695000,Multi-family house,,GF,250.0,1.0,,,Biasca,6710,46.3597,8.99615,Ticino,6115.0
1554,235000,Single house,8.5,GF,150.0,1.0,,,Bignasco,6676,46.3422,8.594,Ticino,
1555,475000,Rustico,4.5,GF,82.0,1.0,,,Bignasco,6676,46.3422,8.594,Ticino,
1556,1490000,Multi-family house,11.5,GF,229.0,1.0,1900.0,2004.0,Binningen,4102,47.5367,7.5677,Kanton Basel-Landschaft,15580.0
1557,1860000,Single house,8.5,GF,,5.0,1900.0,1900.0,Binningen,4102,47.5367,7.5677,Kanton Basel-Landschaft,15580.0
1558,2850000,Single house,6.5,GF,196.0,1.0,2022.0,2022.0,Binningen,4102,47.5367,7.5677,Kanton Basel-Landschaft,15580.0
1559,700000,Single house,6.5,GF,220.0,3.0,1983.0,2018.0,Bioggio,6934,46.0151,8.9127,Ticino,2626.0
1560,1050000,Single house,7.0,GF,160.0,2.0,1991.0,1991.0,Bioggio,6934,46.0151,8.9127,Ticino,2626.0
1561,1050000,Single house,7.0,GF,160.0,2.0,1991.0,1991.0,Bioggio,6934,46.0151,8.9127,Ticino,2626.0
1562,1050000,Villa,5.5,1,185.0,3.0,1986.0,1986.0,Bissone,6816,45.951,8.9655,Ticino,
1563,1720000,Villa,7.0,GF,158.0,2.0,1962.0,1962.0,Blonay,1807,46.4778,6.922,Canton de Vaud,6173.0
1564,1750000,Single house,6.5,GF,155.0,1.0,,,Blonay,1807,46.4778,6.922,Canton de Vaud,6173.0
1565,1790000,Single house,5.5,GF,153.0,1.0,2023.0,2023.0,Blonay,1807,46.4778,6.922,Canton de Vaud,6173.0
1566,1050000,Single house,7.0,GF,160.0,2.0,1991.0,1991.0,Bioggio,6934,46.0151,8.9127,Ticino,2626.0
1567,1050000,Villa,5.5,1,185.0,3.0,1986.0,1986.0,Bissone,6816,45.951,8.9655,Ticino,
1568,1720000,Villa,7.0,GF,158.0,2.0,1962.0,1962.0,Blonay,1807,46.4778,6.922,Canton de Vaud,6173.0
